responseTime,correctCount,incorrectCount,rememberRate,daysSinceLastLearn,isCorrect
9.33,0,3,0.2,12,0
3.29,7,2,0.7273,11,0
7.15,3,2,0.5714,5,0
3.06,14,1,0.8824,0,1
3.8,9,3,0.7143,39,0
4.33,7,1,0.8,3,1
7.3,2,5,0.3333,5,0
3.85,8,2,0.75,31,0
2.94,5,2,0.6667,4,1
3.99,15,3,0.8,60,0
6.27,4,1,0.7143,12,0
3.44,9,1,0.8333,2,0
6.1,3,3,0.5,6,1
6.58,3,3,0.5,5,1
3.0,8,3,0.6923,18,1
5.06,8,3,0.6923,11,1
5.84,1,2,0.4,8,0
6.24,9,4,0.6667,13,1
4.05,9,3,0.7143,19,1
6.42,2,2,0.5,6,0
1.69,8,1,0.8182,27,0
1.1,10,0,0.9167,5,1
3.35,8,1,0.8182,2,1
9.5,1,2,0.4,28,0
4.98,3,5,0.4,15,0
8.55,2,2,0.5,15,0
2.45,13,3,0.7778,40,0
3.14,10,0,0.9167,4,1
2.44,9,2,0.7692,58,0
8.34,2,6,0.3,9,0
2.62,5,1,0.75,5,0
5.58,8,2,0.75,7,0
2.4,8,2,0.75,25,0
2.13,7,3,0.6667,17,0
1.61,15,0,0.9412,2,1
7.23,8,3,0.6923,4,1
3.94,12,0,0.9286,3,1
2.25,9,2,0.7692,44,0
3.65,14,2,0.8333,2,1
2.22,12,2,0.8125,44,1
5.44,5,1,0.75,10,0
3.93,7,3,0.6667,56,0
8.24,2,6,0.3,11,0
6.8,8,1,0.8182,10,1
6.94,9,1,0.8333,15,0
7.72,0,5,0.1429,12,0
2.18,9,0,0.9091,1,1
3.65,4,2,0.625,3,1
6.95,5,5,0.5,3,0
6.7,1,5,0.25,27,0
5.02,0,4,0.1667,18,0
2.77,9,2,0.7692,16,1
1.84,9,2,0.7692,22,1
6.17,3,7,0.3333,11,0
9.05,2,2,0.5,14,0
2.32,13,2,0.8235,1,1
5.79,4,2,0.625,18,0
5.77,9,3,0.7143,5,1
9.78,1,4,0.2857,19,0
7.45,0,5,0.1429,27,0
9.73,3,6,0.3636,10,0
4.69,9,3,0.7143,27,1
3.96,11,0,0.9231,33,1
1.46,11,1,0.8571,2,1
5.39,5,4,0.5455,17,0
4.15,9,0,0.9091,40,0
6.14,4,3,0.5556,18,0
5.08,6,5,0.5385,13,1
6.68,1,5,0.25,3,0
4.97,8,1,0.8182,22,0
1.68,8,0,0.9,1,1
5.09,3,5,0.4,14,0
1.54,11,2,0.8,41,0
3.81,9,4,0.6667,2,1
5.72,0,1,0.3333,18,0
7.37,2,2,0.5,29,0
1.04,12,2,0.8125,6,1
2.53,10,1,0.8462,4,1
2.04,15,0,0.9412,0,1
6.29,0,4,0.1667,15,0
6.16,2,2,0.5,21,0
4.11,15,1,0.8889,44,1
7.26,3,1,0.6667,6,1
1.98,14,0,0.9375,5,1
4.54,2,1,0.6,16,0
5.03,9,5,0.625,5,0
3.53,14,2,0.8333,3,1
3.52,7,4,0.6154,4,1
6.77,8,4,0.6429,9,0
7.21,0,2,0.25,29,0
6.3,1,3,0.3333,8,0
3.06,10,2,0.7857,35,0
5.98,1,6,0.2222,14,0
3.36,10,2,0.7857,23,0
3.79,7,2,0.7273,45,0
3.35,13,2,0.8235,6,1
2.54,9,0,0.9091,1,1
7.86,0,3,0.2,17,0
3.8,11,0,0.9231,35,1
5.19,6,3,0.6364,18,1
6.3,9,5,0.625,9,0
1.37,15,2,0.8421,4,1
2.47,7,3,0.6667,32,0
2.84,2,3,0.4286,14,0
6.04,6,1,0.7778,14,0
5.06,3,3,0.5,18,0
1.23,10,0,0.9167,3,1
2.69,9,3,0.7143,42,0
4.83,7,2,0.7273,52,0
7.59,0,2,0.25,13,0
6.78,2,7,0.2727,11,0
2.09,15,3,0.8,56,0
5.39,3,6,0.3636,24,0
2.72,14,2,0.8333,6,1
7.4,3,4,0.4444,26,0
6.26,5,1,0.75,15,1
2.53,12,2,0.8125,35,1
3.18,14,2,0.8333,42,1
3.86,8,1,0.8182,5,0
7.05,7,5,0.5714,14,0
1.25,13,2,0.8235,4,1
8.52,3,6,0.3636,7,0
4.2,8,1,0.8182,25,0
1.04,5,1,0.75,1,1
3.74,14,1,0.8824,21,1
6.81,0,4,0.1667,11,0
1.26,12,2,0.8125,0,1
2.04,13,0,0.9333,18,1
3.79,12,1,0.8667,4,1
4.23,11,2,0.8,19,0
6.03,1,6,0.2222,28,0
7.76,0,2,0.25,19,0
9.12,1,6,0.2222,23,0
3.96,8,3,0.6923,21,0
6.53,3,4,0.4444,27,0
3.5,14,0,0.9375,2,1
5.99,1,5,0.25,19,0
3.08,4,4,0.5,7,0
2.25,15,0,0.9412,0,1
2.02,10,3,0.7333,22,1
4.0,5,5,0.5,17,0
2.82,6,0,0.875,6,1
3.13,10,1,0.8462,1,1
8.69,2,3,0.4286,9,0
5.8,5,3,0.6,5,0
2.18,14,0,0.9375,26,0
1.16,12,1,0.8667,1,1
3.9,6,2,0.7,47,0
4.51,2,2,0.5,4,1
7.46,4,2,0.625,15,0
5.27,0,3,0.2,22,0
1.63,8,0,0.9,1,1
4.8,5,4,0.5455,16,0
6.13,5,2,0.6667,18,1
2.51,5,2,0.6667,5,0
8.43,2,5,0.3333,23,0
7.91,2,4,0.375,12,0
2.24,14,1,0.8824,43,1
6.61,3,2,0.5714,17,0
7.2,2,3,0.4286,12,0
7.33,8,3,0.6923,15,1
8.3,2,2,0.5,14,0
6.48,4,2,0.625,18,0
2.65,8,1,0.8182,17,0
7.68,1,5,0.25,26,0
3.18,3,1,0.6667,5,0
8.21,0,2,0.25,8,0
3.5,8,0,0.9,41,0
1.9,6,1,0.7778,1,1
2.02,15,0,0.9412,3,1
9.92,2,4,0.375,13,0
3.54,10,2,0.7857,34,0
2.75,14,2,0.8333,5,1
3.12,12,2,0.8125,43,0
4.56,13,2,0.8235,48,0
9.88,1,1,0.5,29,0
8.18,0,1,0.3333,11,0
8.04,3,1,0.6667,28,0
4.79,5,3,0.6,10,1
5.78,3,3,0.5,7,1
1.68,10,1,0.8462,7,1
1.09,13,2,0.8235,3,1
4.57,6,4,0.5833,8,1
5.43,0,7,0.1111,17,0
3.46,9,3,0.7143,21,0
2.06,11,0,0.9231,3,1
1.57,6,2,0.7,2,1
9.32,0,6,0.125,10,0
4.89,15,2,0.8421,18,0
4.54,4,5,0.4545,8,1
4.5,15,0,0.9412,29,1
1.35,8,2,0.75,6,1
2.22,11,0,0.9231,40,1
3.28,14,0,0.9375,21,0
6.8,6,3,0.6364,10,1
3.55,9,2,0.7692,10,1
3.48,10,2,0.7857,6,1
9.87,2,1,0.6,29,0
5.23,4,3,0.5556,17,1
9.56,2,6,0.3,14,0
5.85,3,5,0.4,12,0
4.25,14,0,0.9375,16,1
2.49,13,2,0.8235,26,0
4.34,6,2,0.7,10,1
2.06,13,3,0.7778,16,0
2.77,9,2,0.7692,6,1
1.18,5,2,0.6667,1,1
3.81,4,1,0.7143,8,0
2.94,6,0,0.875,7,1
4.22,9,3,0.7143,27,1
2.89,4,3,0.5556,11,0
3.56,3,5,0.4,12,1
9.74,3,3,0.5,24,0
3.53,10,2,0.7857,22,0
6.38,9,3,0.7143,11,1
5.84,7,2,0.7273,16,1
3.75,13,2,0.8235,7,1
1.7,8,1,0.8182,34,0
2.87,8,0,0.9,0,0
1.28,12,2,0.8125,6,1
5.53,3,5,0.4,30,0
1.87,10,0,0.9167,37,0
3.6,14,0,0.9375,20,1
1.25,14,0,0.9375,6,1
3.33,10,1,0.8462,4,1
3.65,11,2,0.8,29,0
3.91,9,2,0.7692,39,1
1.49,12,2,0.8125,7,0
3.22,13,0,0.9333,33,0
5.65,0,3,0.2,4,0
8.17,2,7,0.2727,8,0
4.01,12,1,0.8667,58,0
5.21,1,2,0.4,29,0
5.88,5,4,0.5455,5,1
9.62,2,4,0.375,23,0
1.2,9,1,0.8333,6,0
7.09,3,2,0.5714,3,0
5.54,7,4,0.6154,8,1
2.3,11,2,0.8,58,0
4.15,8,2,0.75,18,0
3.98,13,1,0.875,58,0
6.26,2,7,0.2727,6,0
2.53,8,1,0.8182,0,1
4.7,9,5,0.625,17,1
2.66,14,0,0.9375,5,1
4.48,8,1,0.8182,41,0
4.9,14,0,0.9375,29,1
8.51,1,7,0.2,29,0
7.12,1,5,0.25,30,0
5.12,5,5,0.5,16,1
1.93,7,1,0.8,1,1
9.2,2,4,0.375,3,1
1.8,8,2,0.75,7,0
2.65,6,2,0.7,1,1
3.71,10,1,0.8462,46,0
3.4,5,4,0.5455,18,0
2.31,9,1,0.8333,47,0
2.23,14,2,0.8333,45,1
2.36,5,1,0.75,2,1
6.69,5,2,0.6667,15,0
4.02,15,2,0.8421,34,1
3.38,8,1,0.8182,59,0
8.82,2,1,0.6,5,0
2.05,5,2,0.6667,3,1
2.41,13,1,0.875,36,0
2.65,11,2,0.8,0,1
3.17,10,0,0.9167,41,0
4.82,15,2,0.8421,51,0
2.73,9,1,0.8333,6,1
3.37,2,4,0.375,3,0
9.91,1,7,0.2,3,0
2.66,10,2,0.7857,2,1
6.78,0,3,0.2,12,0
1.92,11,0,0.9231,51,0
3.14,8,1,0.8182,57,0
2.77,14,0,0.9375,7,0
9.82,3,5,0.4,15,0
2.62,12,2,0.8125,41,0
3.15,3,4,0.4444,7,0
5.02,2,5,0.3333,11,0
2.66,12,3,0.7647,32,1
5.09,7,1,0.8,5,1
9.44,1,5,0.25,20,0
3.93,6,3,0.6364,41,0
3.62,13,1,0.875,3,1
1.61,6,0,0.875,7,0
1.6,14,1,0.8824,4,1
2.27,13,3,0.7778,39,0
3.57,8,1,0.8182,5,1
2.71,14,2,0.8333,5,1
5.9,5,5,0.5,3,1
3.92,7,3,0.6667,47,0
2.0,6,1,0.7778,5,1
3.22,9,0,0.9091,53,0
5.46,9,1,0.8333,4,1
6.32,8,4,0.6429,12,1
2.75,2,1,0.6,5,0
4.46,6,2,0.7,53,0
1.14,7,0,0.8889,4,0
3.32,8,3,0.6923,19,0
6.06,0,4,0.1667,19,0
1.64,8,3,0.6923,43,0
2.53,14,2,0.8333,7,1
3.56,15,1,0.8889,51,0
6.53,4,4,0.5,10,0
7.73,0,4,0.1667,8,0
5.48,2,7,0.2727,15,0
4.07,15,0,0.9412,59,1
2.01,9,2,0.7692,24,0
3.12,15,1,0.8889,47,1
5.78,0,7,0.1111,3,0
4.02,14,0,0.9375,17,1
3.22,4,3,0.5556,13,0
6.1,2,2,0.5,17,0
1.77,13,3,0.7778,36,1
2.46,15,2,0.8421,2,1
2.61,3,5,0.4,4,0
4.07,2,4,0.375,7,0
1.52,11,0,0.9231,4,0
2.72,8,5,0.6,13,1
2.34,13,0,0.9333,2,1
3.83,7,1,0.8,15,1
3.83,11,2,0.8,2,1
2.9,9,1,0.8333,2,1
1.46,12,1,0.8667,3,1
1.94,12,0,0.9286,5,1
9.04,1,6,0.2222,17,0
2.36,6,0,0.875,7,0
8.65,3,6,0.3636,28,0
8.9,1,1,0.5,23,0
5.89,2,3,0.4286,5,0
3.08,7,1,0.8,0,1
1.73,14,2,0.8333,39,1
3.52,6,2,0.7,3,1
6.01,5,5,0.5,3,1
8.01,3,4,0.4444,21,0
4.88,3,4,0.4444,16,0
3.35,15,2,0.8421,1,1
3.41,11,3,0.75,55,0
1.74,8,2,0.75,31,0
7.14,0,6,0.125,21,0
2.28,12,2,0.8125,5,1
4.64,7,2,0.7273,57,0
5.68,9,1,0.8333,17,1
5.18,2,3,0.4286,19,0
1.88,7,0,0.8889,1,1
6.49,4,5,0.4545,2,1
8.01,1,1,0.5,22,0
6.39,2,3,0.4286,22,0
6.86,1,6,0.2222,23,0
4.14,3,2,0.5714,6,1
2.81,7,3,0.6667,24,1
1.86,13,2,0.8235,49,0
7.28,1,1,0.5,22,0
9.74,0,5,0.1429,5,0
2.88,9,5,0.625,14,0
6.77,0,1,0.3333,18,0
5.93,5,2,0.6667,4,1
6.3,0,5,0.1429,9,0
9.75,1,7,0.2,18,0
5.92,1,5,0.25,12,0
1.73,10,1,0.8462,6,0
6.71,2,3,0.4286,16,0
2.74,13,0,0.9333,1,1
2.83,8,2,0.75,3,0
7.9,3,2,0.5714,26,0
5.78,9,4,0.6667,15,0
4.79,7,2,0.7273,12,0
5.8,2,5,0.3333,5,0
4.95,2,5,0.3333,5,0
3.26,7,2,0.7273,53,0
6.32,6,4,0.5833,3,0
2.2,15,1,0.8889,0,1
7.46,4,4,0.5,9,0
5.48,0,4,0.1667,12,0
3.43,8,2,0.75,40,0
5.42,8,4,0.6429,11,1
4.63,11,0,0.9231,58,1
7.43,3,1,0.6667,11,1
8.96,2,2,0.5,20,0
5.56,4,4,0.5,9,0
7.61,0,5,0.1429,11,0
1.52,15,0,0.9412,18,0
2.73,11,1,0.8571,6,1
6.81,5,5,0.5,9,1
2.87,8,3,0.6923,52,0
6.41,2,5,0.3333,17,0
7.38,0,2,0.25,28,0
3.73,7,3,0.6667,23,1
5.03,4,2,0.625,14,0
1.87,14,1,0.8824,47,0
1.26,11,2,0.8,4,1
3.11,9,1,0.8333,18,0
4.19,12,2,0.8125,20,1
2.75,15,2,0.8421,28,0
5.68,1,4,0.2857,29,0
5.7,2,4,0.375,6,1
6.08,2,1,0.6,20,0
5.83,0,5,0.1429,8,0
3.62,7,4,0.6154,4,0
9.19,3,5,0.4,17,0
4.2,7,2,0.7273,9,0
3.45,3,2,0.5714,2,1
2.85,12,1,0.8667,36,0
4.52,11,3,0.75,26,0
7.03,9,2,0.7692,3,1
1.01,8,2,0.75,1,0
2.45,13,2,0.8235,5,1
9.84,1,7,0.2,7,0
3.63,9,0,0.9091,0,1
8.9,0,3,0.2,7,0
8.96,0,6,0.125,28,0
5.08,1,1,0.5,11,0
3.65,3,1,0.6667,5,0
2.81,6,1,0.7778,1,1
4.55,10,2,0.7857,25,1
2.32,14,1,0.8824,4,1
3.15,13,2,0.8235,55,0
2.12,8,0,0.9,20,0
3.68,9,3,0.7143,28,1
3.23,5,3,0.6,15,0
3.09,11,2,0.8,41,0
7.53,2,7,0.2727,9,0
4.51,4,2,0.625,18,0
9.06,1,3,0.3333,30,0
9.65,2,7,0.2727,9,0
3.49,7,2,0.7273,14,0
3.75,6,2,0.7,6,1
3.41,7,0,0.8889,18,0
7.45,0,2,0.25,7,0
7.02,1,3,0.3333,10,0
3.4,10,2,0.7857,16,0
2.94,9,3,0.7143,10,0
3.98,11,2,0.8,5,1
3.07,10,0,0.9167,7,0
3.4,13,1,0.875,56,0
4.22,13,2,0.8235,24,1
2.64,6,2,0.7,51,0
9.47,2,3,0.4286,26,0
4.1,9,3,0.7143,28,0
9.21,1,3,0.3333,4,0
4.27,8,1,0.8182,19,1
2.81,12,0,0.9286,2,1
1.94,13,1,0.875,50,1
4.16,8,5,0.6,18,0
7.42,1,2,0.4,11,0
2.87,14,1,0.8824,5,1
3.63,8,2,0.75,0,1
1.79,9,2,0.7692,1,1
7.52,3,3,0.5,26,0
4.69,10,2,0.7857,40,1
8.93,0,3,0.2,14,0
1.73,12,0,0.9286,7,1
3.89,13,0,0.9333,43,0
4.35,2,1,0.6,16,0
3.51,6,1,0.7778,17,0
2.62,7,0,0.8889,1,1
8.93,3,7,0.3333,13,0
6.94,6,1,0.7778,14,0
4.34,9,3,0.7143,15,1
3.06,14,1,0.8824,51,0
5.29,3,6,0.3636,21,0
7.61,3,2,0.5714,30,0
1.94,8,2,0.75,7,0
3.28,7,1,0.8,47,0
5.67,4,1,0.7143,16,0
1.61,9,0,0.9091,59,0
5.53,0,6,0.125,12,0
1.68,14,1,0.8824,23,0
1.06,10,2,0.7857,7,1
6.82,3,6,0.3636,30,0
4.18,11,3,0.75,28,0
8.6,3,6,0.3636,3,0
5.59,4,1,0.7143,8,0
2.83,10,1,0.8462,5,0
1.74,8,0,0.9,0,1
6.86,9,5,0.625,16,1
5.81,3,6,0.3636,19,0
8.27,1,1,0.5,28,0
7.36,9,4,0.6667,4,1
8.64,2,2,0.5,29,0
8.0,0,4,0.1667,29,0
7.71,2,7,0.2727,6,0
2.08,11,2,0.8,59,0
2.91,11,0,0.9231,57,0
2.34,5,0,0.8571,4,1
7.06,2,3,0.4286,6,0
1.8,9,1,0.8333,15,0
4.33,15,1,0.8889,33,1
6.36,0,3,0.2,14,0
9.62,0,5,0.1429,29,0
1.28,9,0,0.9091,3,1
5.99,0,3,0.2,5,0
6.02,8,4,0.6429,5,1
3.43,10,1,0.8462,41,0
6.22,8,5,0.6,16,0
7.58,3,1,0.6667,30,0
8.32,2,1,0.6,7,1
2.6,14,0,0.9375,49,0
1.9,10,2,0.7857,0,1
6.97,1,2,0.4,7,0
2.22,7,1,0.8,34,0
5.71,6,1,0.7778,14,1
3.22,7,0,0.8889,55,0
2.4,15,0,0.9412,5,1
7.68,3,2,0.5714,10,0
2.11,11,1,0.8571,56,0
3.17,7,0,0.8889,2,1
2.34,9,3,0.7143,20,0
2.37,9,1,0.8333,6,1
5.68,5,2,0.6667,17,0
6.1,7,1,0.8,14,1
1.82,10,1,0.8462,4,1
2.86,5,2,0.6667,13,1
4.39,15,2,0.8421,44,0
2.95,5,0,0.8571,0,0
9.82,0,5,0.1429,17,0
9.58,3,1,0.6667,14,0
5.22,3,4,0.4444,9,1
4.79,12,2,0.8125,16,0
3.01,2,5,0.3333,9,0
2.3,9,0,0.9091,57,0
7.63,2,2,0.5,30,0
4.62,13,2,0.8235,52,0
8.54,1,2,0.4,5,1
5.99,3,5,0.4,8,0
3.17,9,0,0.9091,46,0
6.35,3,2,0.5714,12,0
9.28,3,2,0.5714,4,0
7.24,5,1,0.75,18,0
3.77,6,4,0.5833,3,1
8.18,1,1,0.5,16,0
1.84,11,2,0.8,36,0
5.26,0,6,0.125,25,0
1.72,11,3,0.75,25,0
6.11,8,4,0.6429,11,1
4.22,8,1,0.8182,53,0
3.42,8,1,0.8182,37,0
2.65,14,0,0.9375,33,0
4.16,11,0,0.9231,57,1
3.85,11,0,0.9231,4,0
5.71,0,3,0.2,7,0
4.79,4,3,0.5556,4,1
2.66,8,0,0.9,49,1
1.48,14,2,0.8333,2,1
4.89,14,1,0.8824,16,1
4.19,9,4,0.6667,12,0
4.2,7,1,0.8,49,0
3.92,13,0,0.9333,7,1
5.94,2,5,0.3333,3,0
3.83,2,1,0.6,14,0
3.62,12,1,0.8667,44,0
1.36,10,1,0.8462,1,1
1.87,15,1,0.8889,2,1
3.8,10,0,0.9167,0,1
6.26,9,3,0.7143,13,1
8.01,2,3,0.4286,20,0
3.62,9,2,0.7692,12,0
9.38,2,2,0.5,6,0
1.7,13,2,0.8235,37,0
3.2,15,0,0.9412,43,1
3.07,6,3,0.6364,10,1
1.72,15,0,0.9412,51,0
6.13,1,5,0.25,25,0
1.52,10,3,0.7333,15,1
2.15,13,2,0.8235,1,1
3.26,9,0,0.9091,0,1
4.51,8,5,0.6,15,1
7.11,5,4,0.5455,12,0
1.03,9,2,0.7692,3,1
9.5,3,7,0.3333,25,0
1.22,12,2,0.8125,5,1
7.99,0,5,0.1429,29,0
8.79,3,1,0.6667,30,0
2.54,8,3,0.6923,10,0
7.98,0,7,0.1111,12,0
4.64,5,2,0.6667,13,0
9.43,2,7,0.2727,9,1
5.51,3,3,0.5,6,0
7.35,6,4,0.5833,17,0
7.98,0,5,0.1429,6,0
6.64,0,6,0.125,16,0
9.37,2,4,0.375,25,0
2.89,11,3,0.75,59,0
4.55,11,3,0.75,58,0
6.76,0,1,0.3333,12,0
1.7,9,0,0.9091,52,0
3.18,15,2,0.8421,58,0
3.18,10,2,0.7857,38,1
1.02,5,2,0.6667,4,0
3.37,9,4,0.6667,8,1
6.1,8,2,0.75,16,0
6.85,1,7,0.2,21,0
6.49,2,1,0.6,16,0
6.62,8,2,0.75,4,1
1.41,5,1,0.75,0,1
3.03,9,3,0.7143,12,0
3.89,9,2,0.7692,7,1
1.3,11,1,0.8571,3,1
1.67,8,2,0.75,16,1
3.04,14,3,0.7895,16,1
2.24,8,0,0.9,52,0
5.52,0,4,0.1667,9,0
1.73,15,1,0.8889,34,0
3.4,7,2,0.7273,40,0
7.98,2,3,0.4286,23,0
9.96,0,1,0.3333,28,0
1.3,6,0,0.875,4,1
4.37,9,2,0.7692,12,0
3.23,6,1,0.7778,22,0
4.28,4,2,0.625,6,1
3.78,5,3,0.6,10,1
2.23,8,2,0.75,1,1
4.24,10,1,0.8462,44,0
1.03,12,1,0.8667,1,1
2.77,13,2,0.8235,20,0
6.13,0,4,0.1667,3,0
7.48,3,3,0.5,5,0
4.43,12,1,0.8667,26,1
6.83,3,1,0.6667,5,0
3.58,12,0,0.9286,7,1
4.58,5,5,0.5,4,1
4.39,7,1,0.8,33,0
7.48,2,4,0.375,25,0
3.19,9,2,0.7692,17,0
7.03,0,3,0.2,8,0
3.74,9,1,0.8333,33,0
2.58,10,0,0.9167,35,0
8.57,0,1,0.3333,20,0
5.83,1,6,0.2222,21,0
6.14,1,5,0.25,8,0
6.87,1,1,0.5,30,0
6.68,0,3,0.2,25,0
1.09,8,2,0.75,2,1
5.9,5,4,0.5455,12,1
2.62,5,0,0.8571,2,0
2.74,12,3,0.7647,26,1
6.98,3,5,0.4,15,0
6.22,3,2,0.5714,18,0
9.39,1,5,0.25,16,0
3.8,5,2,0.6667,6,1
6.51,8,4,0.6429,3,1
4.02,15,2,0.8421,36,0
2.81,14,1,0.8824,4,1
2.89,6,2,0.7,0,1
3.97,6,2,0.7,9,1
2.09,9,2,0.7692,7,1
6.16,2,6,0.3,5,0
2.09,15,1,0.8889,0,1
6.92,2,3,0.4286,16,0
1.92,8,2,0.75,53,0
3.31,8,0,0.9,6,1
9.68,3,3,0.5,15,0
8.48,1,3,0.3333,19,0
1.84,8,2,0.75,1,1
3.94,14,1,0.8824,28,0
6.31,9,1,0.8333,12,0
6.62,0,2,0.25,16,0
2.72,7,4,0.6154,14,0
9.79,2,2,0.5,9,0
6.16,5,5,0.5,14,0
4.36,11,2,0.8,31,0
2.46,6,1,0.7778,33,0
9.13,0,1,0.3333,14,0
2.09,8,1,0.8182,1,0
3.37,5,0,0.8571,6,1
4.06,9,1,0.8333,5,1
8.97,3,7,0.3333,27,0
6.66,1,4,0.2857,24,0
6.08,4,4,0.5,4,1
7.55,2,1,0.6,10,0
6.55,1,4,0.2857,12,0
9.72,3,2,0.5714,23,0
9.69,3,2,0.5714,3,0
3.53,5,1,0.75,10,1
3.14,15,2,0.8421,17,1
4.61,15,0,0.9412,24,1
2.86,15,0,0.9412,28,0
3.98,9,1,0.8333,1,1
3.8,5,0,0.8571,5,1
3.84,10,2,0.7857,5,1
1.86,15,2,0.8421,3,1
7.02,2,5,0.3333,12,0
1.55,14,2,0.8333,6,1
6.98,3,4,0.4444,25,0
3.49,9,0,0.9091,39,0
1.81,8,3,0.6923,28,1
3.49,14,0,0.9375,2,1
6.68,9,1,0.8333,16,0
3.57,9,0,0.9091,5,0
4.77,9,4,0.6667,13,1
5.48,3,2,0.5714,15,0
3.97,3,4,0.4444,17,0
3.37,8,3,0.6923,34,0
9.03,2,5,0.3333,25,0
4.13,7,0,0.8889,47,0
5.19,2,3,0.4286,2,1
7.49,4,4,0.5,10,1
6.06,8,2,0.75,14,0
5.48,8,5,0.6,13,1
2.97,8,2,0.75,3,1
3.52,15,0,0.9412,1,1
2.68,7,1,0.8,2,1
1.54,12,1,0.8667,6,1
6.07,2,4,0.375,17,0
6.96,1,6,0.2222,9,0
3.08,2,2,0.5,3,0
4.15,9,4,0.6667,18,0
4.25,12,0,0.9286,49,0
5.32,7,5,0.5714,8,0
9.65,3,2,0.5714,13,0
3.83,9,1,0.8333,24,1
9.98,2,4,0.375,11,0
4.42,6,1,0.7778,29,0
4.63,14,2,0.8333,54,0
8.82,3,7,0.3333,19,0
2.46,9,2,0.7692,3,1
3.68,15,1,0.8889,36,0
3.01,11,3,0.75,34,0
1.22,7,1,0.8,5,0
2.99,9,2,0.7692,52,0
2.95,13,2,0.8235,2,1
3.55,9,1,0.8333,20,1
5.04,2,7,0.2727,15,0
3.38,9,5,0.625,16,1
2.6,12,2,0.8125,2,1
5.55,3,3,0.5,21,0
2.47,5,0,0.8571,7,1
8.16,1,4,0.2857,20,0
7.17,3,6,0.3636,14,0
4.81,6,1,0.7778,42,0
6.08,1,3,0.3333,22,0
3.82,7,1,0.8,2,1
2.82,2,2,0.5,17,0
1.13,15,2,0.8421,5,1
5.44,7,2,0.7273,3,1
2.86,9,4,0.6667,12,1
3.81,12,1,0.8667,52,1
3.81,12,1,0.8667,6,0
5.11,0,1,0.3333,15,0
4.02,6,4,0.5833,11,1
4.7,8,2,0.75,21,1
9.57,2,5,0.3333,18,0
2.04,8,0,0.9,55,0
3.82,14,0,0.9375,0,0
3.69,5,2,0.6667,6,0
3.27,5,2,0.6667,6,1
5.2,5,3,0.6,15,1
2.23,14,2,0.8333,33,0
1.58,5,2,0.6667,4,1
1.52,8,2,0.75,46,0
1.99,11,2,0.8,58,1
1.74,15,3,0.8,44,0
3.51,6,1,0.7778,59,0
3.92,9,5,0.625,14,0
6.4,4,5,0.4545,4,1
5.8,3,6,0.3636,17,0
6.57,9,2,0.7692,12,1
3.02,14,1,0.8824,6,1
2.85,3,5,0.4,3,1
4.4,9,0,0.9091,59,0
1.37,9,0,0.9091,2,1
4.89,11,0,0.9231,45,1
1.58,12,0,0.9286,7,1
4.81,5,3,0.6,12,0
3.96,2,4,0.375,7,0
6.6,3,2,0.5714,14,0
4.08,7,2,0.7273,41,0
6.02,6,5,0.5385,18,1
6.54,6,2,0.7,5,1
2.73,14,1,0.8824,42,0
1.01,5,1,0.75,2,1
9.49,3,1,0.6667,7,0
5.94,5,4,0.5455,15,0
6.61,9,5,0.625,15,0
2.35,11,3,0.75,50,0
2.53,15,1,0.8889,5,1
5.47,5,2,0.6667,2,1
9.03,1,7,0.2,27,0
3.1,12,1,0.8667,1,0
3.16,14,1,0.8824,2,1
6.28,3,4,0.4444,2,1
4.97,13,0,0.9333,44,0
3.36,7,3,0.6667,12,1
2.04,12,0,0.9286,56,0
1.7,8,0,0.9,5,1
2.41,6,2,0.7,42,0
7.15,7,5,0.5714,9,0
5.79,8,5,0.6,10,1
7.55,0,1,0.3333,30,0
8.04,3,3,0.5,17,0
4.58,8,0,0.9,36,0
6.27,2,3,0.4286,10,0
5.99,1,2,0.4,14,0
4.08,6,4,0.5833,10,0
3.16,5,4,0.5455,18,0
4.5,6,3,0.6364,23,0
3.09,11,1,0.8571,2,1
3.66,7,3,0.6667,44,0
3.07,4,4,0.5,8,0
7.17,9,4,0.6667,7,0
3.62,11,2,0.8,6,1
5.18,2,2,0.5,5,1
5.57,3,1,0.6667,15,1
2.87,10,1,0.8462,0,1
6.07,1,2,0.4,21,0
2.8,5,1,0.75,6,0
8.84,2,5,0.3333,16,0
2.14,5,2,0.6667,5,1
2.07,13,1,0.875,6,1
3.45,12,0,0.9286,7,1
4.63,11,2,0.8,39,0
2.9,7,2,0.7273,0,1
7.22,3,2,0.5714,3,1
5.7,5,3,0.6,13,0
1.71,9,2,0.7692,58,0
6.0,0,7,0.1111,8,0
1.4,14,1,0.8824,7,0
7.13,3,6,0.3636,23,0
3.13,9,5,0.625,14,1
7.02,3,3,0.5,25,0
3.59,11,1,0.8571,0,1
4.25,6,1,0.7778,5,1
2.88,15,1,0.8889,6,0
4.09,12,2,0.8125,19,0
8.82,0,1,0.3333,6,0
2.7,8,3,0.6923,43,0
3.9,10,1,0.8462,27,0
4.22,9,3,0.7143,19,0
7.16,2,2,0.5,4,1
5.75,4,3,0.5556,7,1
3.73,11,1,0.8571,1,1
6.12,3,3,0.5,24,0
3.9,13,0,0.9333,7,1
3.56,10,1,0.8462,4,1
2.82,5,0,0.8571,6,1
2.59,14,0,0.9375,60,0
